group,aspect,triplet,split_index,train_n_obs,train_total_weight,train_edges,train_eligible_edges,train_min_edge_support,train_mean_edge_support,train_mean_abs_margin,train_max_abs_margin,train_gradient_energy,train_residual_energy,train_rho_cyc,train_eligible_triples,train_cyclic_triples,train_cycle_rate,train_weighted_cycle_intensity,scalar_test_weight,scalar_test_n_obs,scalar_test_edges,scalar_test_log_loss,scalar_test_brier,scalar_test_accuracy,scalar_test_error_rate,scalar_test_calibration_abs_error,scalar_test_pair_calibration_mae,scalar_test_majority_edge_error,pairwise_test_weight,pairwise_test_n_obs,pairwise_test_edges,pairwise_test_log_loss,pairwise_test_brier,pairwise_test_accuracy,pairwise_test_error_rate,pairwise_test_calibration_abs_error,pairwise_test_pair_calibration_mae,pairwise_test_majority_edge_error,uplift_log_loss,uplift_brier,uplift_error_rate,uplift_calibration_abs_error,uplift_pair_calibration_mae,uplift_majority_edge_error,uplift_accuracy
all,harmless,allenai/tulu-2-70b | allenai/tulu-2-7b | gpt-3.5-turbo-0125,24.5,231.56,177.56,3.0,3.0,47.87,59.18666666666667,0.3482936416108501,0.5341053293003122,27.425314193641633,0.4360639066789011,0.01569975462305527,0.96,0.0,0.0,0.0,60.44,78.44,3.0,0.4874518175728923,0.16010813318315015,0.7576049478472363,0.2423950521527636,0.05955905772543807,0.10405013157283559,0.11132365506890818,60.44,78.44,3.0,0.6379227680225205,0.2222007559650735,0.6688413372654877,0.33115866273451233,0.0899682758048275,0.13605424327745352,0.17937830639412947,-0.15047095044962813,-0.062092622781923346,-0.08876361058174873,-0.03040921807938942,-0.03200411170461795,-0.06805465132522132,-0.08876361058174873
expert,helpful,allenai/tulu-2-70b | gpt-3.5-turbo-0125 | meta-llama/Meta-Llama-3-70B-Instruct,24.5,1800.62,1295.94,3.0,3.0,359.82,431.98,0.3597796957268165,0.516311771590035,235.15032784648133,0.5131709798359674,0.002188190660297637,1.0,0.0,0.0,0.0,430.56,599.38,3.0,0.5744337887653479,0.19302445566202409,0.716501336758538,0.28349866324146206,0.020936981617924993,0.03490214968716225,0.039018012436348955,430.56,599.38,3.0,0.6014627681140496,0.20602114247444994,0.6916735779913661,0.3083264220086339,0.021120283591167018,0.03568078718663061,0.039018012436348955,-0.02702897934870179,-0.01299668681242586,-0.024827758767171863,-0.00018330197324202492,-0.0007786374994683553,0.0,-0.024827758767171863
expert,helpful,allenai/tulu-2-70b | gpt-4-turbo-2024-04-09 | meta-llama/Llama-2-70b-chat-hf,24.5,1859.9,1317.66,3.0,3.0,381.1,439.22,0.43658000081731374,0.649665108486128,300.42500209804444,0.1832185330461187,0.0006047639360135945,1.0,0.0,0.0,0.0,443.34,625.1,3.0,0.5947859620894536,0.20003097063926087,0.7006924095430753,0.2993075904569247,0.054267790104987806,0.06281710771720034,0.06882922804567468,443.34,625.1,3.0,0.5761811993606066,0.19488396089584398,0.7235030817086259,0.276496918291374,0.018082915665126195,0.03057356530271028,0.0,0.01860476272884694,0.005147009743416888,0.02281067216555062,0.036184874439861604,0.03224354241449005,0.06882922804567468,0.02281067216555062
expert,helpful,allenai/tulu-2-70b | gpt-4-turbo-2024-04-09 | meta-llama/Meta-Llama-3-70B-Instruct,24.5,1885.16,1356.03,3.0,3.0,389.61,452.01,0.4055670809796411,0.649665108486128,334.4767767678632,1.2878967912870996,0.003859955711765662,1.0,0.0,0.0,0.0,453.47,630.84,3.0,0.5451533063405853,0.1790794269406312,0.7431981934567018,0.25680180654329815,0.016581705003785367,0.031922043815703315,0.1926105608658964,453.47,630.84,3.0,0.5638658333566701,0.18947223041631642,0.7124541479398713,0.28754585206012884,0.01954899086338955,0.03465625896081341,0.08730633568513697,-0.01871252701608471,-0.010392803475685204,-0.03074404551683069,-0.002967285859604181,-0.002734215145110101,0.10530422518075942,-0.03074404551683069
expert,helpful,allenai/tulu-2-70b | meta-llama/Llama-2-70b-chat-hf | meta-llama/Meta-Llama-3-70B-Instruct,24.5,1799.06,1273.84,3.0,3.0,360.94,424.61333333333334,0.365340402259817,0.515384354898553,199.07230499316344,0.8325809254745995,0.004192673820278572,1.0,0.0,0.0,0.0,427.16,601.94,3.0,0.5867836398101994,0.19807818268713684,0.7157581308534708,0.2842418691465292,0.025391030526204658,0.03774825546746951,0.0,427.16,601.94,3.0,0.6145742115868478,0.21207196501101028,0.6871067497507058,0.3128932502492941,0.017576390377849846,0.03469186110968665,0.0,-0.027790571776648364,-0.013993782323873431,-0.0286513811027649,0.00781464014835481,0.0030563943577828624,0.0,-0.0286513811027649
expert,helpful,allenai/tulu-2-7b | gpt-3.5-turbo-0125 | gpt-4-turbo-2024-04-09,24.5,1781.18,1314.77,3.0,3.0,387.36,438.25666666666666,0.49991980696704275,0.6593732326609099,386.6000119988512,5.03589924370085,0.012803137496632012,1.0,0.0,0.0,0.0,440.73,595.82,3.0,0.5259306602601805,0.16857129680833652,0.7710149465327234,0.2289850534672766,0.014176750192000716,0.027447371494700792,0.0,440.73,595.82,3.0,0.532949700128905,0.1754063241138616,0.7604220057078198,0.2395779942921801,0.01730596789887656,0.03171662745337904,0.0,-0.007019039868724524,-0.006835027305525101,-0.010592940824903495,-0.0031292177068758453,-0.004269255958678245,0.0,-0.010592940824903495
expert,helpful,allenai/tulu-2-7b | gpt-3.5-turbo-0125 | meta-llama/Llama-2-70b-chat-hf,24.5,1765.42,1262.42,3.0,3.0,387.36,420.8066666666666,0.3667910433053917,0.5333122269894106,195.1095853232686,0.4123754867965036,0.0021260881216633655,1.0,0.0,0.0,0.0,421.08,586.58,3.0,0.6121903051082653,0.20860385988017863,0.6879801255605078,0.3120198744394922,0.01805400988127377,0.050305287229225865,0.0,421.08,586.58,3.0,0.6175107659848886,0.213451620384775,0.6846791567659232,0.31532084323407683,0.022401260080304474,0.03939786418183865,0.0,-0.005320460876623288,-0.0048477605045963955,-0.0033009687945845887,-0.004347250199030709,0.010907423047387212,0.0,-0.0033009687945845887
expert,helpful,allenai/tulu-2-7b | gpt-3.5-turbo-0125 | meta-llama/Meta-Llama-3-70B-Instruct,24.5,1874.72,1379.43,3.0,3.0,387.36,459.81,0.4380692881141029,0.5898090855757713,311.4200085631721,2.966881590602568,0.00940326344349545,1.0,0.0,0.0,0.0,451.07,615.28,3.0,0.5615773685243873,0.18553668229330492,0.7398850021979841,0.26011499780201586,0.017864560528751024,0.03460865878743058,0.0,451.07,615.28,3.0,0.5767581545331055,0.19463879520377284,0.726972216913698,0.27302778308630216,0.01990993049858049,0.03339445708657823,0.0,-0.01518078600871825,-0.009102112910467952,-0.012912785284286304,-0.0020453699698294637,0.0012142017008523504,0.0,-0.012912785284286304
expert,helpful,allenai/tulu-2-7b | gpt-4-turbo-2024-04-09 | meta-llama/Llama-2-70b-chat-hf,24.5,1804.1,1311.0,3.0,3.0,381.1,437.0,0.49909835934020236,0.6591242130850875,368.21051082519494,4.807247537482518,0.012816807715892435,1.0,0.0,0.0,0.0,441.0,604.9,3.0,0.5769527424251839,0.1912477963591892,0.7226202254355841,0.2773797745644159,0.023388278947380933,0.06476181238637747,0.07095019289748826,441.0,604.9,3.0,0.5438084585819237,0.1800020654420813,0.7560181134931194,0.24398188650688055,0.017420905033998835,0.030327944453436326,0.0,0.03314428384326025,0.01124573091710789,0.03339788805753535,0.0059673739133820946,0.03443386793294115,0.07095019289748826,0.03339788805753535
expert,helpful,allenai/tulu-2-7b | gpt-4-turbo-2024-04-09 | meta-llama/Meta-Llama-3-70B-Instruct,24.5,1883.96,1400.53,3.0,3.0,389.61,466.84333333333336,0.4335283594050337,0.6591242130850875,394.78730225123,0.29082633558310006,0.0007279595378185302,1.0,0.0,0.0,0.0,464.97,626.04,3.0,0.5382829671500287,0.17400100577479136,0.7590508133193926,0.24094918668060747,0.0134422860118256,0.04083310094133824,0.18807278301518474,464.97,626.04,3.0,0.5425628866147875,0.1800837018880867,0.7295141872570993,0.27048581274290073,0.018295298449735223,0.03225700900634457,0.08523303463157465,-0.0042799194647588,-0.006082696113295323,-0.029536626062293278,-0.004853012437909622,0.008576091934993682,0.10283974838361008,-0.029536626062293278
expert,helpful,allenai/tulu-2-7b | meta-llama/Llama-2-70b-chat-hf | meta-llama/Meta-Llama-3-70B-Instruct,24.5,1832.22,1334.58,3.0,3.0,360.94,444.86,0.44951396947545846,0.5904196894176181,325.09323198621513,4.2810999414677395,0.013022627848974478,1.0,0.0,0.0,0.0,439.42,602.78,3.0,0.5627057300556944,0.18559655582212478,0.7455028046546901,0.2544971953453099,0.022170028217785097,0.04662036921689547,0.0,439.42,602.78,3.0,0.5674619198065549,0.19044465901434843,0.7329409723556253,0.26705902764437467,0.019253841836142795,0.033854605239687335,0.0,-0.004756189750860603,-0.004848103192223644,-0.012561832299064792,0.0029161863816423,0.012765763977208133,0.0,-0.012561832299064792
expert,helpful,gpt-3.5-turbo-0125 | gpt-4-turbo-2024-04-09 | meta-llama/Llama-2-70b-chat-hf,24.5,1745.9,1253.67,3.0,3.0,381.1,417.89,0.4082781386203246,0.5967750414020705,238.4637613881072,0.3084963870609394,0.0012879810907287259,1.0,0.0,0.0,0.0,420.33,582.1,3.0,0.6189361530331661,0.2088081308796486,0.6828893782165204,0.3171106217834796,0.07300260738682807,0.07500945284728258,0.07348786915381508,420.33,582.1,3.0,0.5963335443378533,0.20386655914033036,0.705252631218932,0.29474736878106794,0.021554634381099752,0.033610283348667426,0.0,0.02260260869531274,0.004941571739318217,0.02236325300241161,0.05144797300572832,0.04139916949861516,0.07348786915381508,0.02236325300241161
expert,helpful,gpt-3.5-turbo-0125 | gpt-4-turbo-2024-04-09 | meta-llama/Meta-Llama-3-70B-Instruct,24.5,1800.42,1298.17,3.0,3.0,389.61,432.72333333333336,0.37632181110296,0.5967750414020705,266.0425772295393,0.8608046536653791,0.0032271590827440675,1.0,0.0,0.0,0.0,432.33,598.58,3.0,0.5794768901779846,0.1916742022605341,0.7244400155139761,0.2755599844860239,0.03223625268403175,0.037332464943160046,0.2014698153787596,432.33,598.58,3.0,0.5884143904435192,0.20037443399111324,0.6910995468688661,0.3089004531311339,0.02262141479322174,0.03494357422878083,0.09244236338081067,-0.008937500265534587,-0.008700231730579155,-0.03334046864510997,0.009614837890810007,0.00238889071437921,0.10902745199794892,-0.03334046864510997
expert,helpful,gpt-3.5-turbo-0125 | meta-llama/Llama-2-70b-chat-hf | meta-llama/Meta-Llama-3-70B-Instruct,24.5,1768.16,1254.43,3.0,3.0,360.94,418.1433333333334,0.34305331490885166,0.4805386123525672,170.15345866618648,0.8739122388859266,0.005048855777261258,1.0,0.0,0.0,0.0,418.57,588.84,3.0,0.6053654288117886,0.20481905554417146,0.6985460717737155,0.3014539282262846,0.040656138302197185,0.04588435390845563,0.0,418.57,588.84,3.0,0.6293845593762513,0.21897286585158945,0.6708277903967054,0.3291722096032945,0.021315572537902793,0.036061586535320045,0.0,-0.024019130564462615,-0.01415381030741799,-0.027718281377009976,0.019340565764294392,0.009822767373135591,0.0,-0.027718281377009976
expert,helpful,gpt-4-turbo-2024-04-09 | meta-llama/Llama-2-70b-chat-hf | meta-llama/Meta-Llama-3-70B-Instruct,24.5,1670.6,1131.65,3.0,3.0,359.81,377.21666666666664,0.19397700445384825,0.30485863794610896,54.99919149642317,0.3757979044761616,0.006903224242588547,1.0,0.0,0.0,0.0,376.85,555.4,3.0,0.6941494110318601,0.24508452211757592,0.5935259263277308,0.4064740736722692,0.08170309787797869,0.08333181620244395,0.3132431762072828,376.85,555.4,3.0,0.6714658634214424,0.23927173383547728,0.5910855420980857,0.4089144579019143,0.021563554282012943,0.03733545919418854,0.10645371938438926,0.022683547610417652,0.005812788282098648,-0.0024403842296450585,0.060139543595965746,0.04599635700825542,0.20678945682289357,-0.0024403842296450585
expert,overall,allenai/tulu-2-70b | allenai/tulu-2-7b | gpt-3.5-turbo-0125,24.5,1644.92,1142.84,3.0,3.0,358.72,380.94666666666666,0.1600466401687582,0.2501097506503196,42.08983515631482,0.3952717359588849,0.009113641271417689,0.92,0.0,0.0,0.0,381.16,549.08,3.0,0.6866926112804679,0.2444255895417109,0.5909213740780852,0.4090786259219148,0.02669285452940156,0.04656589448810902,0.11221607586361762,381.16,549.08,3.0,0.6763472070457087,0.24165075639501807,0.5705967008638688,0.4294032991361312,0.023697788891430635,0.03697839135263139,0.24453512516021167,0.01034540423475917,0.002774833146692821,-0.020324673214216434,0.0029950656379709286,0.009587503135477633,-0.13231904929659405,-0.020324673214216434
expert,overall,allenai/tulu-2-70b | allenai/tulu-2-7b | gpt-4-turbo-2024-04-09,24.5,1837.44,1348.87,3.0,3.0,396.65,449.62333333333333,0.5225986422577806,0.700765796830662,436.73330687142203,4.303625289359226,0.009722102568455104,1.0,0.0,0.0,0.0,456.63,622.56,3.0,0.53748708700597,0.17462700190082042,0.7580239992953001,0.24197600070469988,0.017884403056308527,0.030487507444822273,0.0,456.63,622.56,3.0,0.5245438675281704,0.17196509978825852,0.7645803128133156,0.23541968718668446,0.01786450167695483,0.029577500369920583,0.0,0.012943219477799653,0.002661902112561906,0.0065563135180154416,1.9901379353698954e-05,0.0009100070749016909,0.0,0.0065563135180154416
expert,overall,allenai/tulu-2-70b | allenai/tulu-2-7b | meta-llama/Llama-2-70b-chat-hf,24.5,1794.84,1296.51,3.0,3.0,396.65,432.17,0.3819781478718703,0.5489881874453556,216.39361027926898,0.5004822381660812,0.0023119397148250636,1.0,0.0,0.0,0.0,434.99,601.16,3.0,0.6400548560075964,0.221039951240187,0.6634292432441693,0.3365707567558307,0.01834280155136842,0.04496769440042405,0.0,434.99,601.16,3.0,0.6102393449413658,0.21008736272664452,0.6923382422556728,0.3076617577443273,0.017943670415581852,0.034181922319356454,0.0,0.029815511066230576,0.010952588513542461,0.028908999011503456,0.0003991311357865657,0.010785772081067586,0.0,0.028908999011503456
expert,overall,allenai/tulu-2-70b | allenai/tulu-2-7b | meta-llama/Meta-Llama-3-70B-Instruct,24.5,1858.76,1376.92,3.0,3.0,396.65,458.97333333333336,0.4295373051273298,0.552036925937765,287.64312346362203,5.347717863488491,0.018118961705595925,1.0,0.0,0.0,0.0,455.58,615.24,3.0,0.5926218301714871,0.19892691508408997,0.7173035473222998,0.2826964526777002,0.020038400352102546,0.03291478884519203,0.0,455.58,615.24,3.0,0.5860241051761143,0.19879100215226028,0.7185430272758825,0.28145697272411746,0.01721954996521278,0.029613970059667663,0.0,0.006597724995372798,0.00013591293182970088,0.0012394799535826962,0.0028188503868897684,0.003300818785524367,0.0,0.0012394799535826962
expert,overall,allenai/tulu-2-70b | gpt-3.5-turbo-0125 | gpt-4-turbo-2024-04-09,24.5,1779.6,1273.14,3.0,3.0,359.13,424.38,0.4068339537257193,0.6186211329190447,330.6031533166421,0.3164008641591226,0.00094997923513696,0.92,0.0,0.0,0.0,425.86,596.4,3.0,0.5736837429295142,0.18966923755926646,0.726642987720999,0.27335701227900105,0.030119379023053484,0.03943023209737509,0.1004281012683801,425.86,596.4,3.0,0.5562417689756779,0.18591744204749397,0.7077732685004396,0.29222673149956035,0.018383132251606652,0.03086841085451248,0.21950511323615307,0.017441973953836235,0.0037517955117725103,-0.018869719220559283,0.011736246771446832,0.00856182124286261,-0.11907701196777296,-0.018869719220559283
expert,overall,allenai/tulu-2-70b | gpt-3.5-turbo-0125 | meta-llama/Llama-2-70b-chat-hf,24.5,1741.46,1228.34,3.0,3.0,359.13,409.44666666666666,0.23256424936718692,0.3563321548826567,100.48115456031663,0.2881900450351152,0.002852830620831593,0.92,0.0,0.0,0.0,413.66,584.54,3.0,0.6863518368261674,0.24018631897435566,0.6204276509670762,0.3795723490329238,0.06686004456829306,0.06842065219024299,0.10296192581165547,413.66,584.54,3.0,0.6556465527765445,0.23153721528890372,0.6091920889015716,0.39080791109842833,0.019285695819936464,0.03827909981209027,0.2253645040782783,0.03070528404962287,0.00864910368545194,-0.011235562065504502,0.04757434874835659,0.030141552378152726,-0.12240257826662279,-0.011235562065504502
expert,overall,allenai/tulu-2-70b | gpt-3.5-turbo-0125 | meta-llama/Meta-Llama-3-70B-Instruct,24.5,1773.2,1264.34,3.0,3.0,359.13,421.44666666666666,0.3224132340955446,0.4902225106481008,203.93475017509599,0.2532082007448102,0.0012418556129498058,0.92,0.0,0.0,0.0,421.16,591.8,3.0,0.6266622262324664,0.2146442801647298,0.6756978467573507,0.3243021532426493,0.03208252015686949,0.042338885442981644,0.10124733426750096,421.16,591.8,3.0,0.6143212468534952,0.21199662387773,0.6584941437164875,0.3415058562835125,0.020347447315619133,0.03377715227466653,0.22065413350721247,0.01234097937897113,0.0026476562869997755,-0.017203703040863147,0.011735072841250362,0.00856173316831511,-0.11940679923971154,-0.017203703040863147
expert,overall,allenai/tulu-2-70b | gpt-4-turbo-2024-04-09 | meta-llama/Llama-2-70b-chat-hf,24.5,1836.38,1299.93,3.0,3.0,384.08,433.31,0.42295611792751914,0.6181805136086441,270.130285516967,0.3450703900845452,0.00126842467444423,1.0,0.0,0.0,0.0,436.57,616.62,3.0,0.6364099686209932,0.21713335125464006,0.6704591413092754,0.3295408586907245,0.05743370791205821,0.06588270535463744,0.12891350714579042,436.57,616.62,3.0,0.5891875070083435,0.20055435623545226,0.7133065916686187,0.28669340833138135,0.020260456617242198,0.032810292954951574,0.0,0.04722246161264959,0.016578995019187776,0.042847450359343175,0.03717325129481601,0.03307241239968587,0.12891350714579042,0.042847450359343175
expert,overall,allenai/tulu-2-70b | gpt-4-turbo-2024-04-09 | meta-llama/Meta-Llama-3-70B-Instruct,24.5,1865.1,1334.16,3.0,3.0,398.99,444.72,0.39138294851225347,0.6181805136086441,292.51242460801916,0.7821740629789232,0.002674578472077706,1.0,0.0,0.0,0.0,445.34,623.9,3.0,0.6046437473706093,0.20303071585683516,0.7034059470710194,0.29659405292898056,0.022291888319168836,0.033532237433735824,0.22962948959052448,445.34,623.9,3.0,0.5823262868634519,0.19761248522824,0.7007254886008023,0.29927451139919764,0.020170885158092015,0.03320652726110314,0.06555118432748652,0.022317460507157372,0.005418230628595167,-0.002680458470217084,0.002121003161076821,0.0003257101726326839,0.16407830526303793,-0.002680458470217084
expert,overall,allenai/tulu-2-70b | meta-llama/Llama-2-70b-chat-hf | meta-llama/Meta-Llama-3-70B-Instruct,24.5,1780.02,1255.69,3.0,3.0,352.71,418.56333333333333,0.33835424661911817,0.4877253731101885,174.807543239152,0.44316494702410203,0.002510390225658819,1.0,0.0,0.0,0.0,421.31,595.98,3.0,0.6452649127748517,0.2218475162109702,0.6707788871573858,0.3292211128426142,0.02938971411601977,0.03904055238594396,0.006267605633802817,421.31,595.98,3.0,0.6251072678262869,0.21699441307805487,0.6731602745823451,0.326839725417655,0.021085686637325206,0.03573678154425355,0.006267605633802817,0.020157644948564712,0.004853103132915348,0.0023813874249591603,0.008304027478694565,0.003303770841690412,0.0,0.0023813874249591603
expert,overall,allenai/tulu-2-7b | gpt-3.5-turbo-0125 | gpt-4-turbo-2024-04-09,24.5,1773.6,1305.25,3.0,3.0,387.06,435.08333333333337,0.4983094775554376,0.700765796830662,400.43565968371115,1.390246362522304,0.0034569829258200087,1.0,0.0,0.0,0.0,437.25,594.4,3.0,0.5365348899477539,0.17495280778405145,0.7561314950340007,0.24386850496599932,0.018821043898798823,0.03095695487094126,0.0,437.25,594.4,3.0,0.5270184325936352,0.1731748671401054,0.7599013437738895,0.24009865622611037,0.01589404835080041,0.027625425799266537,0.0,0.009516457354118667,0.0017779406439460592,0.0037698487398889436,0.00292699554799841,0.00333152907167472,0.0,0.0037698487398889436
expert,overall,allenai/tulu-2-7b | gpt-3.5-turbo-0125 | meta-llama/Llama-2-70b-chat-hf,24.5,1763.18,1272.47,3.0,3.0,387.06,424.15666666666664,0.363475194659278,0.5489881874453556,202.35308199774485,0.14673782362606147,0.0007311486741164507,1.0,0.0,0.0,0.0,424.03,586.82,3.0,0.6420621514885574,0.2212224100732714,0.6597489834471811,0.34025101655281886,0.016895265244650168,0.05782285659517825,0.0,424.03,586.82,3.0,0.615440368074899,0.21263224418109922,0.6829599714997091,0.31704002850029084,0.017380009202727767,0.0339951952122385,0.0,0.02662178341365835,0.0085901658921722,0.023210988052527998,-0.0004847439580776014,0.023827661382939746,0.0,0.023210988052527998
expert,overall,allenai/tulu-2-7b | gpt-3.5-turbo-0125 | meta-llama/Meta-Llama-3-70B-Instruct,24.5,1846.28,1350.24,3.0,3.0,387.06,450.08,0.4077975144604492,0.552036925937765,267.54303076163063,2.2925225366997033,0.008453775754598929,1.0,0.0,0.0,0.0,442.76,608.72,3.0,0.6008157632109841,0.20295911964709057,0.7053653688018636,0.2946346311981364,0.017082520726569822,0.03463870540924587,0.0,442.76,608.72,3.0,0.5919649287671395,0.20158926689069667,0.7105283769431785,0.2894716230568216,0.016247055034921958,0.028590208013905386,0.0,0.008850834443844572,0.0013698527563938956,0.005163008141314745,0.0008354656916478642,0.0060484973953404885,0.0,0.005163008141314745
expert,overall,allenai/tulu-2-7b | gpt-4-turbo-2024-04-09 | meta-llama/Llama-2-70b-chat-hf,24.5,1801.34,1320.31,3.0,3.0,384.08,440.10333333333335,0.5174483948712373,0.700765796830662,405.2048831568069,3.4420752696172965,0.008383659355054184,1.0,0.0,0.0,0.0,443.19,603.66,3.0,0.582088263073504,0.19528784567828136,0.7085122457544115,0.2914877542455884,0.015224227785728432,0.0786934072975841,0.12974353770138544,443.19,603.66,3.0,0.5332479648927076,0.17560673300138205,0.7620918723849961,0.23790812761500388,0.015778239085669384,0.029179711531274917,0.0,0.04884029818079646,0.019681112676899308,0.053579626630584555,-0.0005540112999409507,0.049513695766309186,0.12974353770138544,0.053579626630584555
expert,overall,allenai/tulu-2-7b | gpt-4-turbo-2024-04-09 | meta-llama/Meta-Llama-3-70B-Instruct,24.5,1881.42,1396.31,3.0,3.0,398.99,465.43666666666667,0.44034856052878496,0.700765796830662,394.1986854129329,1.1846354839081947,0.0029944101137101844,1.0,0.0,0.0,0.0,463.19,625.58,3.0,0.5683281412475284,0.188304140404191,0.7321115875722426,0.2678884124277574,0.01792271091171915,0.04846774238811535,0.221293101189675,463.19,625.58,3.0,0.5441436015215527,0.18103551915128682,0.7299246514600821,0.2700753485399178,0.016079396959118336,0.028972901740234754,0.0633525394277391,0.02418453972597569,0.007268621252904156,-0.0021869361121604047,0.0018433139526008136,0.019494840647880592,0.15794056176193588,-0.0021869361121604047
expert,overall,allenai/tulu-2-7b | meta-llama/Llama-2-70b-chat-hf | meta-llama/Meta-Llama-3-70B-Instruct,24.5,1824.06,1329.86,3.0,3.0,352.71,443.28666666666663,0.4267552800980225,0.5596498542869266,303.565924150361,4.597629612244962,0.014924652624029927,1.0,0.0,0.0,0.0,438.14,601.94,3.0,0.6018880025874146,0.20296499018331304,0.7086076441267659,0.29139235587323414,0.025726003275332907,0.05326724357473843,0.005124760076775432,438.14,601.94,3.0,0.575670316241673,0.19421177263363856,0.7222805957526566,0.27771940424734337,0.016145497398593146,0.029895292472927347,0.005124760076775432,0.026217686345741623,0.008753217549674478,0.013672951625890743,0.009580505876739764,0.023371951101811082,0.0,0.013672951625890743
expert,overall,gpt-3.5-turbo-0125 | gpt-4-turbo-2024-04-09 | meta-llama/Llama-2-70b-chat-hf,24.5,1740.56,1251.45,3.0,3.0,383.92,417.15,0.40501988008881606,0.5825968396159632,230.98942743122177,0.536701182650646,0.0022828596666035856,1.0,0.0,0.0,0.0,419.05,580.44,3.0,0.6442477471725643,0.22003061418837966,0.6635218788574107,0.33647812114258946,0.07729095482264811,0.08044322348211756,0.1355017231998477,419.05,580.44,3.0,0.5981325691976433,0.20473504460932557,0.7029236764578755,0.29707632354212454,0.020054167855258088,0.03248804230623174,0.0,0.04611517797492095,0.015295569579054086,0.03940179760046489,0.05723678696739003,0.04795518117588582,0.1355017231998477,0.03940179760046489
expert,overall,gpt-3.5-turbo-0125 | gpt-4-turbo-2024-04-09 | meta-llama/Meta-Llama-3-70B-Instruct,24.5,1788.46,1283.04,3.0,3.0,398.99,427.68,0.37020987321926185,0.5825968396159632,244.95910351053047,0.6252525345724078,0.002574129094975542,1.0,0.0,0.0,0.0,425.96,595.54,3.0,0.619197127694972,0.21006930792589426,0.6873942083353475,0.31260579166465247,0.030560757971565405,0.03614055400471559,0.24014646373909265,425.96,595.54,3.0,0.5925681689837741,0.2023246836344743,0.6899905853653489,0.3100094146346512,0.019111982668592334,0.032292546558637086,0.06833301036469613,0.026628958711198036,0.007744624291419941,0.002596377030001302,0.011448775302973073,0.0038480074460785075,0.17181345337439655,0.002596377030001302
expert,overall,gpt-3.5-turbo-0125 | meta-llama/Llama-2-70b-chat-hf | meta-llama/Meta-Llama-3-70B-Instruct,24.5,1735.56,1224.15,3.0,3.0,352.71,408.05,0.32296738281587745,0.4597898212238946,151.81375987691018,0.5434591018543384,0.0035012364239606518,1.0,0.0,0.0,0.0,410.35,581.44,3.0,0.6598824324560253,0.22746221026712757,0.6555300818448447,0.3444699181551553,0.04976464486593098,0.05397881155154976,0.00694408322496749,410.35,581.44,3.0,0.6361472151440132,0.22219998514110842,0.6598580989638608,0.34014190103613906,0.022145200281546998,0.036364032686945956,0.00694408322496749,0.02373521731201218,0.005262225126019133,0.0043280171190162075,0.027619444584383986,0.017614778864603806,0.0,0.0043280171190162075
expert,overall,gpt-4-turbo-2024-04-09 | meta-llama/Llama-2-70b-chat-hf | meta-llama/Meta-Llama-3-70B-Instruct,24.5,1673.1,1135.78,3.0,3.0,352.68,378.59333333333336,0.1833582953555229,0.30259120033769416,48.36459721084514,0.6945753996223715,0.014269586263618485,1.0,0.0,0.0,0.0,378.22,556.9,3.0,0.7361737792976119,0.26339359096859544,0.5576760099815148,0.4423239900184852,0.08735028661238418,0.08878800326067365,0.42990707867145644,378.22,556.9,3.0,0.6750899820210309,0.2410493631537975,0.586970921670436,0.4130290783295641,0.017212961967464645,0.03867783620073518,0.08440475548309859,0.061083797276581045,0.02234422781479796,0.029294911688921108,0.07013732464491955,0.05011016705993846,0.34550232318835783,0.029294911688921108
expert,truthful,allenai/tulu-2-70b | allenai/tulu-2-7b | gpt-3.5-turbo-0125,24.5,542.4,398.97,3.0,3.0,102.34,132.99,0.22032228249150865,0.3964861092259705,30.163269829833176,1.9126440122596557,0.05956273218531825,0.94,0.0,0.0,0.0,132.53,180.6,3.0,0.699238830833835,0.24671476589809835,0.6008971493109025,0.39910285068909745,0.04614927264416566,0.0769512473832123,0.10434465373278384,132.53,180.6,3.0,0.6614178885132482,0.23428155381369858,0.6030445707326466,0.39695542926735344,0.04025705757814877,0.0698913185115377,0.16805034185030948,0.037820942320586776,0.012433212084399745,0.0021474214217440026,0.005892215066016892,0.007059928871674597,-0.06370568811752564,0.0021474214217440026
expert,truthful,allenai/tulu-2-70b | allenai/tulu-2-7b | gpt-4-turbo-2024-04-09,24.5,560.28,412.29,3.0,3.0,115.99,137.43,0.5223789017665554,0.6681425193810044,114.55059459791848,2.5720376313475053,0.021762618558361937,1.0,0.0,0.0,0.0,141.71,191.72,3.0,0.6220497289421147,0.20365104540811238,0.7112966505643062,0.28870334943569376,0.04907658419450869,0.06776464817686531,0.0,141.71,191.72,3.0,0.5656344214775246,0.18890681064300857,0.7468763156474941,0.25312368435250593,0.03625525203045311,0.055925511668266356,0.0,0.05641530746459011,0.014744234765103786,0.03557966508318783,0.01282133216405558,0.01183913650859896,0.0,0.03557966508318783
